word,start_time,end_time,speaker,text,confidence,processed_text,classes,hate,sentiment_word,Severity,Normalized Severity
එක,375.5,375.8,0,ක්‍රිකට් මැච් එකක් තියෙනවා වගේ හැමදේම ඒවත් princess සහ ගත්තේ,0.8283023834228516,ක්‍රිකට මැච එක තියෙ වගේ හැමදේ එ කුමර ගත්ත,Sports,0.11241993,0.0,2,2
තියෙ,375.8,376.2,0,ක්‍රිකට් මැච් එකක් තියෙනවා වගේ හැමදේම ඒවත් princess සහ ගත්තේ,0.8283023834228516,ක්‍රිකට මැච එක තියෙ වගේ හැමදේ එ කුමර ගත්ත,Sports,0.11241993,0.0,2,2
වගේ,376.2,376.4,0,ක්‍රිකට් මැච් එකක් තියෙනවා වගේ හැමදේම ඒවත් princess සහ ගත්තේ,0.8283023834228516,ක්‍රිකට මැච එක තියෙ වගේ හැමදේ එ කුමර ගත්ත,Sports,0.11241993,0.0,2,2
හැමදේ,376.4,377.0,0,ක්‍රිකට් මැච් එකක් තියෙනවා වගේ හැමදේම ඒවත් princess සහ ගත්තේ,0.8283023834228516,ක්‍රිකට මැච එක තියෙ වගේ හැමදේ එ කුමර ගත්ත,Sports,0.11241993,0.0,2,2
එ,375.5,375.8,0,ක්‍රිකට් මැච් එකක් තියෙනවා වගේ හැමදේම ඒවත් princess සහ ගත්තේ,0.8283023834228516,ක්‍රිකට මැච එක තියෙ වගේ හැමදේ එ කුමර ගත්ත,Sports,0.11241993,0.0,2,2
කුමර,374.5,375.3,0,ක්‍රිකට් මැච් එකක් තියෙනවා වගේ හැමදේම ඒවත් princess සහ ගත්තේ,0.8283023834228516,ක්‍රිකට මැච එක තියෙ වගේ හැමදේ එ කුමර ගත්ත,Sports,0.11241993,-1.0,4,4
ගත්ත,377.8,378.1,0,ක්‍රිකට් මැච් එකක් තියෙනවා වගේ හැමදේම ඒවත් princess සහ ගත්තේ,0.8283023834228516,ක්‍රිකට මැච එක තියෙ වගේ හැමදේ එ කුමර ගත්ත,Sports,0.11241993,-1.0,4,4
මීට,378.3,379.0,0,නම් මීට ඒවා දෙනවා එතකොට අපි බලමු මොකක්ද මෙච්චර මිනිස්සු,0.8283023834228516,මීට දෙ එතකො අපි බල මොකක් මෙච්චර මිනිස්ස,Sexual,0.11188577,1.0,2,2
දෙ,379.6,379.8,0,නම් මීට ඒවා දෙනවා එතකොට අපි බලමු මොකක්ද මෙච්චර මිනිස්සු,0.8283023834228516,මීට දෙ එතකො අපි බල මොකක් මෙච්චර මිනිස්ස,Sexual,0.11188577,0.0,3,3
එතකො,379.8,380.4,0,නම් මීට ඒවා දෙනවා එතකොට අපි බලමු මොකක්ද මෙච්චර මිනිස්සු,0.8283023834228516,මීට දෙ එතකො අපි බල මොකක් මෙච්චර මිනිස්ස,Sexual,0.11188577,0.0,3,3
අපි,380.4,380.5,0,නම් මීට ඒවා දෙනවා එතකොට අපි බලමු මොකක්ද මෙච්චර මිනිස්සු,0.8283023834228516,මීට දෙ එතකො අපි බල මොකක් මෙච්චර මිනිස්ස,Sexual,0.11188577,0.0,3,3
බල,380.5,380.8,0,නම් මීට ඒවා දෙනවා එතකොට අපි බලමු මොකක්ද මෙච්චර මිනිස්සු,0.8283023834228516,මීට දෙ එතකො අපි බල මොකක් මෙච්චර මිනිස්ස,Sexual,0.11188577,0.0,3,3
මොකක්,380.8,381.3,0,නම් මීට ඒවා දෙනවා එතකොට අපි බලමු මොකක්ද මෙච්චර මිනිස්සු,0.8283023834228516,මීට දෙ එතකො අපි බල මොකක් මෙච්චර මිනිස්ස,Sexual,0.11188577,0.0,3,3
මෙච්චර,381.3,381.7,0,නම් මීට ඒවා දෙනවා එතකොට අපි බලමු මොකක්ද මෙච්චර මිනිස්සු,0.8283023834228516,මීට දෙ එතකො අපි බල මොකක් මෙච්චර මිනිස්ස,Sexual,0.11188577,0.0,3,3
මිනිස්ස,381.7,381.8,0,නම් මීට ඒවා දෙනවා එතකොට අපි බලමු මොකක්ද මෙච්චර මිනිස්සු,0.8283023834228516,මීට දෙ එතකො අපි බල මොකක් මෙච්චර මිනිස්ස,Sexual,0.11188577,-1.0,5,5
නේද,381.8,384.2,0,නේද බලාගෙන ඉන්න මිනිස්සු මැරිලා යනවා අපේ ලංකාවේ එහෙම එක,0.8283023834228516,නේද බලාගෙ ඉ මිනිස්ස මැර ය අපේ ලංක එහෙ,Sexual,0.31259915,-1.0,5,5
බලාගෙ,384.2,385.7,0,නේද බලාගෙන ඉන්න මිනිස්සු මැරිලා යනවා අපේ ලංකාවේ එහෙම එක,0.8283023834228516,නේද බලාගෙ ඉ මිනිස්ස මැර ය අපේ ලංක එහෙ,Sexual,0.31259915,0.0,3,3
ඉ,385.7,386.1,0,නේද බලාගෙන ඉන්න මිනිස්සු මැරිලා යනවා අපේ ලංකාවේ එහෙම එක,0.8283023834228516,නේද බලාගෙ ඉ මිනිස්ස මැර ය අපේ ලංක එහෙ,Sexual,0.31259915,-1.0,5,5
මිනිස්ස,386.1,386.4,0,නේද බලාගෙන ඉන්න මිනිස්සු මැරිලා යනවා අපේ ලංකාවේ එහෙම එක,0.8283023834228516,නේද බලාගෙ ඉ මිනිස්ස මැර ය අපේ ලංක එහෙ,Sexual,0.31259915,0.0,3,3
මැර,386.4,386.7,0,නේද බලාගෙන ඉන්න මිනිස්සු මැරිලා යනවා අපේ ලංකාවේ එහෙම එක,0.8283023834228516,නේද බලාගෙ ඉ මිනිස්ස මැර ය අපේ ලංක එහෙ,Sexual,0.31259915,0.0,3,3
ය,386.7,387.0,0,නේද බලාගෙන ඉන්න මිනිස්සු මැරිලා යනවා අපේ ලංකාවේ එහෙම එක,0.8283023834228516,නේද බලාගෙ ඉ මිනිස්ස මැර ය අපේ ලංක එහෙ,Sexual,0.31259915,0.0,3,3
අපේ,387.0,387.3,0,නේද බලාගෙන ඉන්න මිනිස්සු මැරිලා යනවා අපේ ලංකාවේ එහෙම එක,0.8283023834228516,නේද බලාගෙ ඉ මිනිස්ස මැර ය අපේ ලංක එහෙ,Sexual,0.31259915,0.0,3,3
ලංක,387.3,387.9,0,නේද බලාගෙන ඉන්න මිනිස්සු මැරිලා යනවා අපේ ලංකාවේ එහෙම එක,0.8283023834228516,නේද බලාගෙ ඉ මිනිස්ස මැර ය අපේ ලංක එහෙ,Sexual,0.31259915,0.0,3,3
එහෙ,387.9,388.4,0,නේද බලාගෙන ඉන්න මිනිස්සු මැරිලා යනවා අපේ ලංකාවේ එහෙම එක,0.8283023834228516,නේද බලාගෙ ඉ මිනිස්ස මැර ය අපේ ලංක එහෙ,Sexual,0.31259915,-1.0,5,5
ඔබට,388.7,389.0,0,ඕකට සතුටක් ලබනවා පියෝ නිරෝධානය කර දුන් නෑනේ මේ දැන්,0.8283023834228516,ඔබට සතුට ලැබේ පි නිරෝධන කර දුන්,Political,0.28357276,0.0,4,4
සතුට,389.0,389.4,0,ඕකට සතුටක් ලබනවා පියෝ නිරෝධානය කර දුන් නෑනේ මේ දැන්,0.8283023834228516,ඔබට සතුට ලැබේ පි නිරෝධන කර දුන්,Political,0.28357276,0.0,4,4
ලැබේ,389.4,389.8,0,ඕකට සතුටක් ලබනවා පියෝ නිරෝධානය කර දුන් නෑනේ මේ දැන්,0.8283023834228516,ඔබට සතුට ලැබේ පි නිරෝධන කර දුන්,Political,0.28357276,0.0,4,4
පි,389.8,390.0,0,ඕකට සතුටක් ලබනවා පියෝ නිරෝධානය කර දුන් නෑනේ මේ දැන්,0.8283023834228516,ඔබට සතුට ලැබේ පි නිරෝධන කර දුන්,Political,0.28357276,-1.0,6,5
නිරෝධන,390.0,390.6,0,ඕකට සතුටක් ලබනවා පියෝ නිරෝධානය කර දුන් නෑනේ මේ දැන්,0.8283023834228516,ඔබට සතුට ලැබේ පි නිරෝධන කර දුන්,Political,0.28357276,-1.0,6,5
කර,390.6,390.8,0,ඕකට සතුටක් ලබනවා පියෝ නිරෝධානය කර දුන් නෑනේ මේ දැන්,0.8283023834228516,ඔබට සතුට ලැබේ පි නිරෝධන කර දුන්,Political,0.28357276,0.0,4,4
දුන්,390.8,396.3,0,ඕකට සතුටක් ලබනවා පියෝ නිරෝධානය කර දුන් නෑනේ මේ දැන්,0.8283023834228516,ඔබට සතුට ලැබේ පි නිරෝධන කර දුන්,Political,0.28357276,-1.0,6,5
කැලු,396.9,398.5,0,කැලුමා අපිට දෙන්න බැහැ කිවුවා ලංකාවේ බලමුකෝ මේ නීති යකෝ,0.8283023834228516,කැලු අපි දෙ බැහැ කිව් ලංක බලමුක නී යකෝ,Religious,0.39557087,0.0,4,4
අපි,398.5,399.0,0,කැලුමා අපිට දෙන්න බැහැ කිවුවා ලංකාවේ බලමුකෝ මේ නීති යකෝ,0.8283023834228516,කැලු අපි දෙ බැහැ කිව් ලංක බලමුක නී යකෝ,Religious,0.39557087,0.0,4,4
දෙ,399.0,400.4,0,කැලුමා අපිට දෙන්න බැහැ කිවුවා ලංකාවේ බලමුකෝ මේ නීති යකෝ,0.8283023834228516,කැලු අපි දෙ බැහැ කිව් ලංක බලමුක නී යකෝ,Religious,0.39557087,0.0,4,4
බැහැ,400.4,400.5,0,කැලුමා අපිට දෙන්න බැහැ කිවුවා ලංකාවේ බලමුකෝ මේ නීති යකෝ,0.8283023834228516,කැලු අපි දෙ බැහැ කිව් ලංක බලමුක නී යකෝ,Religious,0.39557087,0.0,4,4
කිව්,400.5,400.8,0,කැලුමා අපිට දෙන්න බැහැ කිවුවා ලංකාවේ බලමුකෝ මේ නීති යකෝ,0.8283023834228516,කැලු අපි දෙ බැහැ කිව් ලංක බලමුක නී යකෝ,Religious,0.39557087,-1.0,6,5
ලංක,400.8,410.4,0,කැලුමා අපිට දෙන්න බැහැ කිවුවා ලංකාවේ බලමුකෝ මේ නීති යකෝ,0.8283023834228516,කැලු අපි දෙ බැහැ කිව් ලංක බලමුක නී යකෝ,Religious,0.39557087,0.0,4,4
බලමුක,419.8,420.4,0,කැලුමා අපිට දෙන්න බැහැ කිවුවා ලංකාවේ බලමුකෝ මේ නීති යකෝ,0.784025251865387,කැලු අපි දෙ බැහැ කිව් ලංක බලමුක නී යකෝ,Religious,0.39557087,0.0,4,4
නී,420.6,420.9,0,කැලුමා අපිට දෙන්න බැහැ කිවුවා ලංකාවේ බලමුකෝ මේ නීති යකෝ,0.784025251865387,කැලු අපි දෙ බැහැ කිව් ලංක බලමුක නී යකෝ,Religious,0.39557087,0.0,4,4
යකෝ,420.9,421.2,0,කැලුමා අපිට දෙන්න බැහැ කිවුවා ලංකාවේ බලමුකෝ මේ නීති යකෝ,0.784025251865387,කැලු අපි දෙ බැහැ කිව් ලංක බලමුක නී යකෝ,Religious,0.39557087,0.0,4,4
දින,421.2,422.1,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,0.0,3,3
කිය,423.8,424.0,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,0.0,3,3
අපි,422.4,422.7,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,0.0,3,3
නීත,422.7,423.1,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,0.0,3,3
බලය,423.1,423.4,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,0.0,3,3
ඇම,423.4,423.6,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,-1.0,5,5
බලය,423.1,423.4,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,1.0,2,2
කිය,423.8,424.0,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,0.0,3,3
අපි,422.4,422.7,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,0.0,3,3
කිසි,424.4,424.7,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,0.0,3,3
දෙය,421.2,422.1,0,දින කියනවා අපි නීතිය බලය ඇමති බලය කියලා අපිට කිසිම,0.784025251865387,දින කිය අපි නීත බලය ඇම බලය කිය අපි කිසි දෙය,Sexual,0.0019688762,0.0,3,3
බලය,424.7,425.1,0,බලයක් නෑ අපි ආයුධ මිනිස්සු අපිට සල්ලි නෑ මේ අර,0.784025251865387,බලය අඩංග අපි මිනිස්ස අපි සල්ලි,Sexual,0.7557964,-1.0,5,5
අඩංග,428.9,429.2,0,බලයක් නෑ අපි ආයුධ මිනිස්සු අපිට සල්ලි නෑ මේ අර,0.784025251865387,බලය අඩංග අපි මිනිස්ස අපි සල්ලි,Sexual,0.7557964,0.0,3,3
අපි,425.4,425.8,0,බලයක් නෑ අපි ආයුධ මිනිස්සු අපිට සල්ලි නෑ මේ අර,0.784025251865387,බලය අඩංග අපි මිනිස්ස අපි සල්ලි,Sexual,0.7557964,0.0,3,3
මිනිස්ස,426.1,426.7,0,බලයක් නෑ අපි ආයුධ මිනිස්සු අපිට සල්ලි නෑ මේ අර,0.784025251865387,බලය අඩංග අපි මිනිස්ස අපි සල්ලි,Sexual,0.7557964,0.0,3,3
අපි,425.4,425.8,0,බලයක් නෑ අපි ආයුධ මිනිස්සු අපිට සල්ලි නෑ මේ අර,0.784025251865387,බලය අඩංග අපි මිනිස්ස අපි සල්ලි,Sexual,0.7557964,0.0,3,3
සල්ලි,427.3,427.6,0,බලයක් නෑ අපි ආයුධ මිනිස්සු අපිට සල්ලි නෑ මේ අර,0.784025251865387,බලය අඩංග අපි මිනිස්ස අපි සල්ලි,Sexual,0.7557964,0.0,3,3
ලම,431.6,432.2,0,ළමයි ඉන්න අම්මලා හෝ ගාලා හඬනවා මොකක්ද මේ ත හදන,0.784025251865387,ලම ඉ අම්ම හෝ ගා බල මොකක්,Sexual,0.97421396,0.0,3,3
ඉ,429.6,429.8,0,ළමයි ඉන්න අම්මලා හෝ ගාලා හඬනවා මොකක්ද මේ ත හදන,0.784025251865387,ලම ඉ අම්ම හෝ ගා බල මොකක්,Sexual,0.97421396,-1.0,5,5
අම්ම,429.8,429.8,0,ළමයි ඉන්න අම්මලා හෝ ගාලා හඬනවා මොකක්ද මේ ත හදන,0.784025251865387,ලම ඉ අම්ම හෝ ගා බල මොකක්,Sexual,0.97421396,-1.0,5,5
හෝ,429.8,430.3,0,ළමයි ඉන්න අම්මලා හෝ ගාලා හඬනවා මොකක්ද මේ ත හදන,0.784025251865387,ලම ඉ අම්ම හෝ ගා බල මොකක්,Sexual,0.97421396,-1.0,5,5
ගා,430.3,430.7,0,ළමයි ඉන්න අම්මලා හෝ ගාලා හඬනවා මොකක්ද මේ ත හදන,0.784025251865387,ලම ඉ අම්ම හෝ ගා බල මොකක්,Sexual,0.97421396,-1.0,5,5
බල,430.3,430.7,0,ළමයි ඉන්න අම්මලා හෝ ගාලා හඬනවා මොකක්ද මේ ත හදන,0.784025251865387,ලම ඉ අම්ම හෝ ගා බල මොකක්,Sexual,0.97421396,1.0,2,2
මොකක්,430.7,431.6,0,ළමයි ඉන්න අම්මලා හෝ ගාලා හඬනවා මොකක්ද මේ ත හදන,0.784025251865387,ලම ඉ අම්ම හෝ ගා බල මොකක්,Sexual,0.97421396,0.0,3,3
එපාල,432.7,433.2,0,ෙපාළ දෙනෙක් ගියා බැංකුව නෑ අපිට එක උඹට මට පිලිබද,0.784025251865387,එපාල අය ගි බැංක අෙප්ක්ට එක එලස මට පිලිබ,Sexual,0.0342906,-1.0,5,5
අය,433.5,433.6,0,ෙපාළ දෙනෙක් ගියා බැංකුව නෑ අපිට එක උඹට මට පිලිබද,0.784025251865387,එපාල අය ගි බැංක අෙප්ක්ට එක එලස මට පිලිබ,Sexual,0.0342906,-1.0,5,5
ගි,433.5,433.6,0,ෙපාළ දෙනෙක් ගියා බැංකුව නෑ අපිට එක උඹට මට පිලිබද,0.784025251865387,එපාල අය ගි බැංක අෙප්ක්ට එක එලස මට පිලිබ,Sexual,0.0342906,0.0,3,3
බැංක,433.6,436.2,0,ෙපාළ දෙනෙක් ගියා බැංකුව නෑ අපිට එක උඹට මට පිලිබද,0.784025251865387,එපාල අය ගි බැංක අෙප්ක්ට එක එලස මට පිලිබ,Sexual,0.0342906,0.0,3,3
අෙප්ක්ට,444.2,462.9,0,ෙපාළ දෙනෙක් ගියා බැංකුව නෑ අපිට එක උඹට මට පිලිබද,0.784025251865387,එපාල අය ගි බැංක අෙප්ක්ට එක එලස මට පිලිබ,Sexual,0.0342906,0.0,3,3
එක,462.9,463.1,0,ෙපාළ දෙනෙක් ගියා බැංකුව නෑ අපිට එක උඹට මට පිලිබද,0.784025251865387,එපාල අය ගි බැංක අෙප්ක්ට එක එලස මට පිලිබ,Sexual,0.0342906,-1.0,5,5
එලස,462.9,463.1,0,ෙපාළ දෙනෙක් ගියා බැංකුව නෑ අපිට එක උඹට මට පිලිබද,0.784025251865387,එපාල අය ගි බැංක අෙප්ක්ට එක එලස මට පිලිබ,Sexual,0.0342906,1.0,2,2
මට,468.9,469.2,0,ෙපාළ දෙනෙක් ගියා බැංකුව නෑ අපිට එක උඹට මට පිලිබද,0.784025251865387,එපාල අය ගි බැංක අෙප්ක්ට එක එලස මට පිලිබ,Sexual,0.0342906,0.0,3,3
පිලිබ,469.2,469.7,0,ෙපාළ දෙනෙක් ගියා බැංකුව නෑ අපිට එක උඹට මට පිලිබද,0.784025251865387,එපාල අය ගි බැංක අෙප්ක්ට එක එලස මට පිලිබ,Sexual,0.0342906,0.0,3,3
මට,469.9,470.7,0,දැන් මට පිලිබද ආකාරයි how to මාව අසරණ කරව් අමාරුකාර,0.784025251865387,මට පිලිබ අකාර කොහොම මාව අසරන කර අමාරුකාර,Political,0.005446017,0.0,4,4
පිලිබ,470.7,471.3,0,දැන් මට පිලිබද ආකාරයි how to මාව අසරණ කරව් අමාරුකාර,0.784025251865387,මට පිලිබ අකාර කොහොම මාව අසරන කර අමාරුකාර,Political,0.005446017,0.0,4,4
අකාර,482.0,482.7,0,දැන් මට පිලිබද ආකාරයි how to මාව අසරණ කරව් අමාරුකාර,0.7765753269195557,මට පිලිබ අකාර කොහොම මාව අසරන කර අමාරුකාර,Political,0.005446017,0.0,4,4
කොහොම,469.9,470.7,0,දැන් මට පිලිබද ආකාරයි how to මාව අසරණ කරව් අමාරුකාර,0.784025251865387,මට පිලිබ අකාර කොහොම මාව අසරන කර අමාරුකාර,Political,0.005446017,0.0,4,4
මාව,481.0,481.3,0,දැන් මට පිලිබද ආකාරයි how to මාව අසරණ කරව් අමාරුකාර,0.7765753269195557,මට පිලිබ අකාර කොහොම මාව අසරන කර අමාරුකාර,Political,0.005446017,0.0,4,4
අසරන,481.3,481.5,0,දැන් මට පිලිබද ආකාරයි how to මාව අසරණ කරව් අමාරුකාර,0.7765753269195557,මට පිලිබ අකාර කොහොම මාව අසරන කර අමාරුකාර,Political,0.005446017,0.0,4,4
කර,481.5,482.0,0,දැන් මට පිලිබද ආකාරයි how to මාව අසරණ කරව් අමාරුකාර,0.7765753269195557,මට පිලිබ අකාර කොහොම මාව අසරන කර අමාරුකාර,Political,0.005446017,0.0,4,4
අමාරුකාර,482.0,482.7,0,දැන් මට පිලිබද ආකාරයි how to මාව අසරණ කරව් අමාරුකාර,0.7765753269195557,මට පිලිබ අකාර කොහොම මාව අසරන කර අමාරුකාර,Political,0.005446017,0.0,4,4
එක,482.7,483.0,0,එකාගේ උඹ ඒ වෙනකොට අපේ හිරු පාටිය තිබ්බා අපිටත් කරේ,0.7765753269195557,එක අනුමත වෙනකො අපේ හිර පාට තිබ්බ අපි කරේ,Sexual,0.26462957,0.0,3,3
අනුමත,487.8,489.3,0,එකාගේ උඹ ඒ වෙනකොට අපේ හිරු පාටිය තිබ්බා අපිටත් කරේ,0.7765753269195557,එක අනුමත වෙනකො අපේ හිර පාට තිබ්බ අපි කරේ,Sexual,0.26462957,0.0,3,3
වෙනකො,484.1,485.5,0,එකාගේ උඹ ඒ වෙනකොට අපේ හිරු පාටිය තිබ්බා අපිටත් කරේ,0.7765753269195557,එක අනුමත වෙනකො අපේ හිර පාට තිබ්බ අපි කරේ,Sexual,0.26462957,-1.0,5,5
අපේ,485.5,486.8,0,එකාගේ උඹ ඒ වෙනකොට අපේ හිරු පාටිය තිබ්බා අපිටත් කරේ,0.7765753269195557,එක අනුමත වෙනකො අපේ හිර පාට තිබ්බ අපි කරේ,Sexual,0.26462957,0.0,3,3
හිර,486.8,487.0,0,එකාගේ උඹ ඒ වෙනකොට අපේ හිරු පාටිය තිබ්බා අපිටත් කරේ,0.7765753269195557,එක අනුමත වෙනකො අපේ හිර පාට තිබ්බ අපි කරේ,Sexual,0.26462957,0.0,3,3
පාට,487.0,487.5,0,එකාගේ උඹ ඒ වෙනකොට අපේ හිරු පාටිය තිබ්බා අපිටත් කරේ,0.7765753269195557,එක අනුමත වෙනකො අපේ හිර පාට තිබ්බ අපි කරේ,Sexual,0.26462957,0.0,3,3
තිබ්බ,487.5,487.8,0,එකාගේ උඹ ඒ වෙනකොට අපේ හිරු පාටිය තිබ්බා අපිටත් කරේ,0.7765753269195557,එක අනුමත වෙනකො අපේ හිර පාට තිබ්බ අපි කරේ,Sexual,0.26462957,0.0,3,3
අපි,485.5,486.8,0,එකාගේ උඹ ඒ වෙනකොට අපේ හිරු පාටිය තිබ්බා අපිටත් කරේ,0.7765753269195557,එක අනුමත වෙනකො අපේ හිර පාට තිබ්බ අපි කරේ,Sexual,0.26462957,0.0,3,3
කරේ,489.3,490.0,0,එකාගේ උඹ ඒ වෙනකොට අපේ හිරු පාටිය තිබ්බා අපිටත් කරේ,0.7765753269195557,එක අනුමත වෙනකො අපේ හිර පාට තිබ්බ අපි කරේ,Sexual,0.26462957,-1.0,5,5
පෙන්ව,505.2,505.7,0,නෑ නේද අපේ එක corona virus කටේ මිනිස්සු ඊයේ ඉඳලා,0.7765753269195557,පෙන්ව නේද අපේ එක චොරො විරුස කටේ මිනිස්ස ඉද,Sports,0.9576164,0.0,2,2
නේද,490.1,490.4,0,නෑ නේද අපේ එක corona virus කටේ මිනිස්සු ඊයේ ඉඳලා,0.7765753269195557,පෙන්ව නේද අපේ එක චොරො විරුස කටේ මිනිස්ස ඉද,Sports,0.9576164,0.0,2,2
අපේ,490.4,491.3,0,නෑ නේද අපේ එක corona virus කටේ මිනිස්සු ඊයේ ඉඳලා,0.7765753269195557,පෙන්ව නේද අපේ එක චොරො විරුස කටේ මිනිස්ස ඉද,Sports,0.9576164,0.0,2,2
එක,491.3,491.5,0,නෑ නේද අපේ එක corona virus කටේ මිනිස්සු ඊයේ ඉඳලා,0.7765753269195557,පෙන්ව නේද අපේ එක චොරො විරුස කටේ මිනිස්ස ඉද,Sports,0.9576164,0.0,2,2
චොරො,490.0,490.1,0,නෑ නේද අපේ එක corona virus කටේ මිනිස්සු ඊයේ ඉඳලා,0.7765753269195557,පෙන්ව නේද අපේ එක චොරො විරුස කටේ මිනිස්ස ඉද,Sports,0.9576164,0.0,2,2
විරුස,505.2,505.7,0,නෑ නේද අපේ එක corona virus කටේ මිනිස්සු ඊයේ ඉඳලා,0.7765753269195557,පෙන්ව නේද අපේ එක චොරො විරුස කටේ මිනිස්ස ඉද,Sports,0.9576164,0.0,2,2
කටේ,504.0,505.2,0,නෑ නේද අපේ එක corona virus කටේ මිනිස්සු ඊයේ ඉඳලා,0.7765753269195557,පෙන්ව නේද අපේ එක චොරො විරුස කටේ මිනිස්ස ඉද,Sports,0.9576164,0.0,2,2
මිනිස්ස,505.2,505.7,0,නෑ නේද අපේ එක corona virus කටේ මිනිස්සු ඊයේ ඉඳලා,0.7765753269195557,පෙන්ව නේද අපේ එක චොරො විරුස කටේ මිනිස්ස ඉද,Sports,0.9576164,0.0,2,2
ඉද,490.1,490.4,0,නෑ නේද අපේ එක corona virus කටේ මිනිස්සු ඊයේ ඉඳලා,0.7765753269195557,පෙන්ව නේද අපේ එක චොරො විරුස කටේ මිනිස්ස ඉද,Sports,0.9576164,0.0,2,2
පොලිසි,506.0,506.8,0,පොලිසියෙන් අඬනවා කොඩිය program එකේදි මහ උජාරුවට කාටවත් කඩේ වගේ,0.7765753269195557,පොලිසි අඩ කොඩ වැඩසටහන උජාරුව කාට කඩේ වගේ,Sexual,0.03424676,-1.0,5,5
අඩ,511.1,511.2,0,පොලිසියෙන් අඬනවා කොඩිය program එකේදි මහ උජාරුවට කාටවත් කඩේ වගේ,0.7765753269195557,පොලිසි අඩ කොඩ වැඩසටහන උජාරුව කාට කඩේ වගේ,Sexual,0.03424676,0.0,3,3
කොඩ,508.0,508.7,0,පොලිසියෙන් අඬනවා කොඩිය program එකේදි මහ උජාරුවට කාටවත් කඩේ වගේ,0.7765753269195557,පොලිසි අඩ කොඩ වැඩසටහන උජාරුව කාට කඩේ වගේ,Sexual,0.03424676,0.0,3,3
වැඩසටහන,509.6,510.1,0,පොලිසියෙන් අඬනවා කොඩිය program එකේදි මහ උජාරුවට කාටවත් කඩේ වගේ,0.7765753269195557,පොලිසි අඩ කොඩ වැඩසටහන උජාරුව කාට කඩේ වගේ,Sexual,0.03424676,0.0,3,3
උජාරුව,509.6,510.1,0,පොලිසියෙන් අඬනවා කොඩිය program එකේදි මහ උජාරුවට කාටවත් කඩේ වගේ,0.7765753269195557,පොලිසි අඩ කොඩ වැඩසටහන උජාරුව කාට කඩේ වගේ,Sexual,0.03424676,0.0,3,3
කාට,510.1,511.1,0,පොලිසියෙන් අඬනවා කොඩිය program එකේදි මහ උජාරුවට කාටවත් කඩේ වගේ,0.7765753269195557,පොලිසි අඩ කොඩ වැඩසටහන උජාරුව කාට කඩේ වගේ,Sexual,0.03424676,1.0,2,2
කඩේ,511.1,511.2,0,පොලිසියෙන් අඬනවා කොඩිය program එකේදි මහ උජාරුවට කාටවත් කඩේ වගේ,0.7765753269195557,පොලිසි අඩ කොඩ වැඩසටහන උජාරුව කාට කඩේ වගේ,Sexual,0.03424676,-1.0,5,5
වගේ,511.2,511.5,0,පොලිසියෙන් අඬනවා කොඩිය program එකේදි මහ උජාරුවට කාටවත් කඩේ වගේ,0.7765753269195557,පොලිසි අඩ කොඩ වැඩසටහන උජාරුව කාට කඩේ වගේ,Sexual,0.03424676,0.0,3,3
කොට,511.5,511.8,0,කොට 42 කියන්නේ මොකක්ද කියලා අපි ඊට පස්සේ,0.7765753269195557,කොට 42 කිය මොකක් කිය අපි පස්ස පස්ස,Sexual,0.69332695,0.0,3,3
42,511.8,516.2,0,කොට 42 කියන්නේ මොකක්ද කියලා අපි ඊට පස්සේ,0.7765753269195557,කොට 42 කිය මොකක් කිය අපි පස්ස පස්ස,Sexual,0.69332695,0.0,3,3
